dID,cID,rID,startPos,finishPos
73,1,154,12,11
77,32,154,22,12
58,33,154,16,13
84,33,154,15,14
67,11,154,4,15
90,32,154,14,16
83,17,154,20,17
93,12,154,18,18
22,28,154,9,19
79,1,154,13,20
69,18,154,6,21
49,24,154,7,22
43,11,155,3,1
67,11,155,14,2
63,7,155,4,3
60,7,155,8,4
88,24,155,9,5
85,18,155,11,6
49,24,155,15,7
22,28,155,18,8
91,2,155,17,9
90,32,155,16,10
87,12,155,21,11
83,17,155,22,12
84,33,155,12,13
93,12,155,19,14
81,2,155,1,15
1,28,155,2,16
69,18,155,7,17
58,33,155,5,18
73,1,155,13,19
79,1,155,6,20
77,32,155,10,21
92,17,155,20,22
43,11,156,1,1
67,11,156,2,2
85,18,156,3,3
49,24,156,5,4
63,7,156,9,5
88,24,156,4,6
81,2,156,8,7
60,7,156,6,8
69,18,156,10,9
1,28,156,11,10
91,2,156,7,11
90,32,156,14,12
92,17,156,15,13
79,1,156,17,14
77,32,156,16,15
93,12,156,21,16
22,28,156,12,17
87,12,156,20,18
58,33,156,13,19
84,33,156,19,20
73,1,156,18,21
63,7,157,3,1
67,11,157,2,2
85,18,157,6,3
49,24,157,4,4
69,18,157,7,5
43,11,157,1,6
1,28,157,11,7
81,2,157,8,8
88,24,157,10,9
22,28,157,15,10
73,1,157,12,11
77,32,157,20,12
84,33,157,17,13
92,17,157,18,14
87,12,157,19,15
91,2,157,9,16
58,33,157,14,17
90,32,157,16,18
79,1,157,13,19
60,7,157,5,20
93,12,157,21,21
49,24,158,3,1
88,24,158,8,2
1,28,158,10,3
69,18,158,9,4
73,1,158,16,5
90,32,158,13,6
67,11,158,2,7
87,12,158,21,8
81,2,158,7,9
63,7,158,4,10
60,7,158,5,11
93,12,158,22,12
85,18,158,6,13
92,17,158,19,14
84,33,158,17,15
43,11,158,1,16
91,2,158,11,17
22,28,158,12,18
58,33,158,15,19
77,32,158,14,20
79,1,158,18,21
83,17,158,20,22
63,7,159,1,1
60,7,159,5,2
88,24,159,6,3
43,11,159,3,4
1,28,159,8,5
49,24,159,14,6
69,18,159,12,7
81,2,159,11,8
92,17,159,19,9
58,33,159,13,10
93,12,159,22,11
83,17,159,18,12
90,32,159,10,13
84,33,159,17,14
85,18,159,2,15
79,1,159,16,16
91,2,159,7,17
67,11,159,4,18
77,32,159,9,19
87,12,159,21,20
22,28,159,15,21
73,1,159,20,22
43,11,160,3,1
63,7,160,1,2
67,11,160,5,3
60,7,160,2,4
69,18,160,7,5
81,2,160,4,6
91,2,160,8,7
85,18,160,9,8
49,24,160,10,9
1,28,160,11,10
58,33,160,12,11
77,32,160,15,12
84,33,160,18,13
79,1,160,16,14
87,12,160,20,15
92,17,160,19,16
93,12,160,21,17
88,24,160,6,18
22,28,160,13,19
83,17,160,22,20
90,32,160,14,21
73,1,160,17,22
43,11,161,2,1
60,7,161,4,2
67,11,161,3,3
49,24,161,8,4
69,18,161,5,5
85,18,161,6,6
1,28,161,12,7
81,2,161,10,8
91,2,161,9,9
22,28,161,11,10
77,32,161,13,11
90,32,161,14,12
87,12,161,20,13
63,7,161,1,14
92,17,161,17,15
93,12,161,21,16
58,33,161,16,17
84,33,161,19,18
79,1,161,15,19
88,24,161,7,20
73,1,161,18,21
60,7,162,6,1
69,24,162,5,2
88,18,162,8,3
81,2,162,7,4
58,33,162,4,5
94,1,162,18,6
92,1,162,17,7
63,7,162,3,8
98,34,162,19,9
57,12,162,21,10
91,2,162,10,11
73,28,162,14,12
95,12,162,22,13
90,32,162,12,14
77,32,162,20,15
43,11,162,1,16
97,18,162,15,17
67,11,162,2,18
85,34,162,11,19
49,24,162,9,20
1,28,162,16,21
22,33,162,13,22
43,11,163,1,1
63,7,163,4,2
69,24,163,8,3
88,18,163,11,4
60,7,163,6,5
77,32,163,12,6
91,2,163,9,7
92,1,163,19,8
95,12,163,20,9
94,1,163,17,10
85,34,163,21,11
97,18,163,16,12
58,33,163,3,13
73,28,163,15,14
81,2,163,5,15
96,12,163,18,16
1,28,163,14,17
67,11,163,2,18
90,32,163,13,19
22,33,163,10,20
49,24,163,7,21
63,7,164,3,1
67,11,164,2,2
58,33,164,6,3
49,24,164,8,4
81,2,164,16,5
1,28,164,13,6
79,34,164,19,7
57,12,164,22,8
95,12,164,21,9
22,33,164,12,10
97,18,164,10,11
73,28,164,15,12
77,32,164,11,13
60,7,164,4,14
69,24,164,7,15
92,1,164,20,16
88,18,164,9,17
43,11,164,1,18
94,1,164,18,19
91,2,164,17,20
85,34,164,14,21
90,32,164,5,22
63,7,165,2,1
60,7,165,4,2
43,11,165,1,3
69,24,165,6,4
81,2,165,9,5
91,2,165,10,6
90,32,165,7,7
97,18,165,11,8
58,33,165,5,9
88,18,165,16,10
1,28,165,14,11
73,28,165,15,12
77,32,165,18,13
67,11,165,3,14
79,34,165,12,15
92,1,165,19,16
85,34,165,8,17
22,33,165,13,18
94,1,165,21,19
95,12,165,22,20
57,12,165,20,21
49,24,165,17,22
43,11,166,1,1
67,11,166,3,2
63,7,166,4,3
60,7,166,2,4
88,18,166,10,5
90,32,166,9,6
49,24,166,11,7
79,34,166,16,8
81,2,166,13,9
91,2,166,18,10
94,1,166,19,11
92,1,166,20,12
57,12,166,22,13
85,34,166,6,14
73,28,166,12,15
22,33,166,14,16
69,24,166,8,17
1,28,166,5,18
97,18,166,17,19
77,32,166,15,20
95,12,166,21,21
58,33,166,7,22
43,11,167,2,1
81,2,167,7,2
60,7,167,3,3
88,18,167,13,4
22,33,167,10,5
73,28,167,18,6
67,11,167,4,7
95,12,167,22,8
77,32,167,15,9
57,12,167,21,10
69,24,167,6,11
97,18,167,12,12
92,1,167,19,13
85,34,167,16,14
63,7,167,1,15
94,1,167,20,16
49,24,167,14,17
58,33,167,5,18
98,34,167,17,19
1,28,167,8,20
90,32,167,9,21
91,2,167,11,22
69,24,168,5,1
43,11,168,14,2
58,33,168,1,3
88,18,168,16,4
63,7,168,6,5
60,7,168,17,6
90,32,168,8,7
77,32,168,3,8
98,34,168,10,9
57,12,168,20,10
94,1,168,21,11
81,2,168,7,12
49,24,168,18,13
97,18,168,15,14
85,34,168,12,15
91,2,168,13,16
95,12,168,19,17
1,28,168,2,18
67,11,168,4,19
73,28,168,11,20
22,33,168,9,21
92,1,168,22,22
67,11,169,3,1
60,7,169,4,2
88,18,169,8,3
69,24,169,5,4
49,24,169,6,5
73,28,169,12,6
81,2,169,17,7
58,33,169,7,8
90,32,169,14,9
91,2,169,18,10
97,18,169,13,11
22,33,169,11,12
77,32,169,15,13
1,28,169,10,14
95,12,169,22,15
92,1,169,19,16
98,34,169,16,17
43,11,169,1,18
85,34,169,9,19
57,12,169,21,20
94,1,169,20,21
63,7,169,2,22
60,7,170,3,1
67,11,170,2,2
43,11,170,1,3
69,24,170,4,4
91,2,170,10,5
73,28,170,16,6
90,32,170,13,7
49,24,170,11,8
79,7,170,7,9
77,32,170,18,10
95,12,170,22,11
81,2,170,12,12
57,12,170,19,13
22,33,170,6,14
98,34,170,15,15
58,33,170,5,16
1,28,170,17,17
94,1,170,21,18
97,18,170,14,19
85,34,170,9,20
92,1,170,20,21
88,18,170,8,22
60,7,171,5,1
79,7,171,4,2
69,24,171,2,3
88,18,171,11,4
67,11,171,3,5
77,32,171,7,6
91,2,171,13,7
1,28,171,21,8
95,12,171,15,9
57,12,171,19,10
22,33,171,17,11
94,1,171,20,12
43,11,171,1,13
97,18,171,14,14
98,34,171,18,15
92,1,171,22,16
49,24,171,8,17
90,32,171,9,18
81,2,171,10,19
58,33,171,6,20
85,34,171,12,21
73,28,171,16,22
43,11,172,1,1
67,11,172,3,2
60,7,172,2,3
69,24,172,5,4
58,33,172,8,5
49,24,172,6,6
91,2,172,7,7
90,32,172,13,8
88,18,172,16,9
77,32,172,14,10
22,33,172,10,11
79,7,172,18,12
98,34,172,17,13
57,12,172,19,14
94,1,172,20,15
1,28,172,11,16
95,12,172,22,17
85,34,172,9,18
81,2,172,4,19
92,1,172,21,20
73,28,172,12,21
97,18,172,15,22
67,11,173,2,1
43,11,173,1,2
69,24,173,3,3
60,7,173,6,4
88,18,173,5,5
49,24,173,4,6
79,7,173,9,7
97,18,173,8,8
1,28,173,16,9
58,33,173,7,10
81,2,173,13,11
90,32,173,12,12
77,32,173,17,13
91,2,173,15,14
85,34,173,11,15
95,12,173,21,16
94,1,173,22,17
57,12,173,20,18
98,34,173,14,19
22,33,173,10,20
73,28,173,18,21
92,1,173,19,22
69,24,174,2,1
88,18,174,5,2
79,7,174,6,3
58,33,174,7,4
67,11,174,3,5
60,7,174,8,6
97,18,174,4,7
85,34,174,11,8
1,28,174,13,9
49,24,174,9,10
77,32,174,10,11
22,33,174,15,12
92,1,174,22,13
94,1,174,21,14
43,11,174,1,15
90,32,174,12,16
98,34,174,18,17
57,12,174,19,18
91,2,174,14,19
73,28,174,16,20
81,2,174,17,21
95,12,174,20,22
22,33,175,14,1
90,32,175,10,2
58,33,175,15,3
88,18,175,4,4
43,11,175,3,5
95,12,175,20,6
60,7,175,9,7
98,34,175,17,8
77,32,175,5,9
85,34,175,8,10
57,12,175,19,11
94,1,175,22,12
81,2,175,6,13
79,7,175,12,14
92,1,175,21,15
67,11,175,2,16
1,28,175,16,17
69,24,175,1,18
97,18,175,18,19
49,24,175,7,20
91,2,175,11,21
73,28,175,13,22
60,7,176,2,1
63,7,176,1,2
43,11,176,4,3
22,33,176,5,4
58,33,176,6,5
69,24,176,14,6
1,28,176,15,7
91,2,176,7,8
95,12,176,19,9
97,18,176,16,10
81,2,176,11,11
85,34,176,10,12
73,28,176,17,13
94,1,176,20,14
57,12,176,21,15
67,11,176,3,16
88,18,176,8,17
92,1,176,22,18
98,34,176,13,19
77,32,176,12,20
49,24,176,9,21
90,32,176,18,22
43,11,177,2,1
63,7,177,1,2
60,7,177,5,3
69,24,177,4,4
88,18,177,9,5
1,28,177,10,6
22,33,177,8,7
58,33,177,13,8
85,34,177,11,9
91,2,177,15,10
73,28,177,17,11
98,34,177,18,12
94,1,177,21,13
81,2,177,14,14
92,1,177,19,15
57,12,177,22,16
67,11,177,3,17
95,12,177,20,18
49,24,177,12,19
77,32,177,6,20
90,32,177,7,21
97,18,177,8,22
63,7,272,3,1
58,7,272,4,2
88,18,272,11,3
85,34,272,8,4
81,2,272,9,5
98,34,272,16,6
91,2,272,14,7
95,12,272,18,8
101,32,272,15,9
79,28,272,10,10
100,18,272,21,11
73,28,272,19,12
102,12,272,22,13
69,24,272,5,14
90,24,272,6,15
1,32,272,17,16
43,11,272,1,17
84,1,272,13,18
67,11,272,2,19
94,1,272,12,20
60,35,272,7,21
22,35,272,20,22
63,7,273,3,1
81,2,273,5,2
69,24,273,7,3
90,24,273,12,4
88,18,273,11,5
100,18,273,9,6
84,1,273,14,7
94,1,273,16,8
98,34,273,8,9
102,12,273,20,10
67,11,273,2,11
22,35,273,17,12
95,12,273,18,13
43,11,273,1,14
58,7,273,4,15
60,35,273,6,16
85,34,273,10,17
1,32,273,15,18
101,32,273,19,19
91,2,273,13,20
73,28,273,0,21
79,28,273,0,22
63,7,274,2,1
43,11,274,1,2
67,11,274,3,3
58,7,274,4,4
85,34,274,9,5
79,28,274,12,6
60,35,274,7,7
73,28,274,10,8
91,2,274,11,9
22,35,274,17,10
81,2,274,19,11
98,34,274,14,12
102,12,274,20,13
84,1,274,16,14
90,24,274,8,15
94,1,274,13,16
88,18,274,5,17
1,32,274,15,18
101,32,274,22,19
100,18,274,18,20
95,12,274,21,21
69,24,274,6,22
67,11,275,4,1
43,11,275,3,2
63,7,275,5,3
88,18,275,7,4
100,18,275,6,5
90,24,275,11,6
81,2,275,12,7
79,28,275,18,8
91,2,275,20,9
1,32,275,15,10
73,28,275,13,11
22,35,275,14,12
60,35,275,9,13
95,12,275,21,14
102,12,275,22,15
85,34,275,10,16
69,24,275,2,17
101,32,275,17,18
98,34,275,16,19
58,7,275,1,20
94,1,275,19,21
84,1,275,8,22
43,11,276,2,1
67,11,276,4,2
58,7,276,3,3
88,18,276,5,4
63,7,276,1,5
69,24,276,8,6
79,28,276,12,7
98,34,276,16,8
81,2,276,13,9
91,2,276,18,10
60,35,276,9,11
90,24,276,7,12
22,35,276,14,13
95,12,276,20,14
102,12,276,21,15
101,32,276,19,16
100,18,276,10,17
84,1,276,11,18
85,34,276,6,19
1,32,276,17,20
94,1,276,22,21
73,28,276,15,22
63,7,277,2,1
43,11,277,3,2
67,11,277,1,3
58,7,277,4,4
81,2,277,7,5
94,1,277,12,6
73,28,277,15,7
102,12,277,21,8
1,32,277,17,9
100,18,277,11,10
22,35,277,16,11
91,2,277,14,12
98,34,277,18,13
95,12,277,20,14
85,34,277,9,15
60,35,277,8,16
84,1,277,13,17
88,18,277,5,18
79,28,277,19,19
69,24,277,10,20
90,24,277,6,21
67,11,278,3,1
58,7,278,6,2
81,2,278,8,3
60,35,278,10,4
79,28,278,13,5
43,11,278,5,6
85,34,278,17,7
101,32,278,18,8
22,35,278,11,9
69,24,278,4,10
84,1,278,15,11
63,7,278,1,12
98,34,278,20,13
88,18,278,9,14
90,24,278,2,15
73,28,278,19,16
1,32,278,7,17
102,12,278,22,18
95,12,278,21,19
91,2,278,12,20
100,18,278,14,21
94,1,278,16,22
63,7,279,1,1
58,7,279,3,2
81,2,279,10,3
43,11,279,4,4
84,1,279,13,5
90,24,279,7,6
67,11,279,2,7
98,34,279,8,8
91,2,279,14,9
73,28,279,19,10
100,18,279,18,11
102,12,279,22,12
60,35,279,16,13
88,18,279,12,14
85,34,279,6,15
95,12,279,20,16
94,1,279,9,17
79,28,279,15,18
1,32,279,17,19
101,32,279,21,20
69,24,279,5,21
22,35,279,11,22
67,11,280,2,1
43,11,280,4,2
58,7,280,3,3
85,34,280,7,4
88,18,280,5,5
90,24,280,9,6
69,24,280,8,7
100,18,280,10,8
81,2,280,14,9
79,28,280,12,10
73,28,280,15,11
101,32,280,16,12
60,35,280,6,13
1,32,280,18,14
95,12,280,21,15
63,7,280,1,16
94,1,280,13,17
91,2,280,17,18
102,12,280,22,19
84,1,280,20,20
22,35,280,11,21
98,34,280,19,22
43,11,281,1,1
67,11,281,2,2
58,7,281,3,3
85,34,281,7,4
100,18,281,18,5
79,28,281,9,6
22,35,281,16,7
95,12,281,20,8
73,28,281,11,9
91,2,281,14,10
99,35,281,21,11
102,12,281,22,12
98,34,281,6,13
88,18,281,19,14
101,32,281,13,15
1,32,281,17,16
94,1,281,12,17
84,1,281,10,18
69,24,281,15,19
63,7,281,4,20
90,24,281,5,21
81,2,281,8,22
58,7,282,18,1
43,11,282,4,2
67,11,282,1,3
100,18,282,16,4
79,28,282,15,5
94,1,282,5,6
88,18,282,14,7
85,34,282,9,8
90,24,282,6,9
60,35,282,10,10
102,12,282,21,11
101,32,282,13,12
69,24,282,17,13
84,1,282,11,14
98,34,282,12,15
95,12,282,22,16
91,2,282,7,17
73,28,282,19,18
1,32,282,20,19
22,35,282,8,20
63,7,282,2,21
81,2,282,3,22
43,11,283,3,1
63,7,283,1,2
67,11,283,2,3
58,7,283,5,4
88,18,283,4,5
69,24,283,6,6
90,24,283,12,7
60,35,283,10,8
100,18,283,8,9
79,28,283,9,10
91,2,283,11,11
85,34,283,16,12
84,1,283,20,13
98,34,283,18,14
95,12,283,21,15
94,1,283,15,16
102,12,283,22,17
22,35,283,17,18
73,28,283,13,19
81,2,283,7,20
101,32,283,19,21
1,32,283,14,22
43,11,284,1,1
63,7,284,4,2
88,18,284,6,3
67,11,284,5,4
100,18,284,3,5
69,24,284,8,6
85,34,284,7,7
22,35,284,9,8
79,28,284,18,9
60,35,284,12,10
73,28,284,15,11
98,34,284,13,12
91,2,284,19,13
95,12,284,21,14
84,1,284,20,15
94,1,284,16,16
102,12,284,22,17
58,7,284,10,18
1,32,284,17,19
101,32,284,14,20
81,2,284,11,21
90,24,284,2,22
63,7,285,1,1
43,11,285,3,2
88,18,285,7,3
84,1,285,11,4
91,2,285,13,5
98,34,285,17,6
79,28,285,15,7
73,28,285,16,8
95,12,285,21,9
102,12,285,22,10
81,2,285,9,11
1,32,285,19,12
101,32,285,20,13
85,34,285,4,14
100,18,285,12,15
22,35,285,18,16
58,7,285,2,17
67,11,285,5,18
90,24,285,6,19
69,24,285,8,20
94,1,285,10,21
60,35,285,14,22
63,7,286,1,1
58,7,286,4,2
69,24,286,7,3
85,34,286,8,4
67,11,286,2,5
98,34,286,12,6
60,35,286,17,7
73,28,286,9,8
101,32,286,16,9
91,2,286,11,10
22,35,286,19,11
95,12,286,22,12
1,32,286,20,13
102,12,286,21,14
88,18,286,10,15
94,1,286,18,16
81,2,286,15,17
84,1,286,13,18
43,11,286,3,19
79,28,286,14,20
100,18,286,6,21
90,24,286,5,22
63,7,287,1,1
43,11,287,2,2
67,11,287,3,3
58,7,287,4,4
100,18,287,5,5
85,34,287,9,6
22,35,287,10,7
60,35,287,7,8
98,34,287,18,9
79,28,287,19,10
73,28,287,20,11
94,1,287,13,12
90,24,287,15,13
81,2,287,12,14
102,12,287,22,15
95,12,287,21,16
88,18,287,6,17
101,32,287,16,18
91,2,287,11,19
69,24,287,8,20
1,32,287,17,21
84,1,287,14,22
63,7,288,1,1
67,11,288,3,2
58,7,288,4,3
43,11,288,2,4
85,34,288,6,5
60,35,288,7,6
91,2,288,5,7
79,28,288,17,8
81,2,288,13,9
84,1,288,15,10
1,32,288,18,11
90,24,288,9,12
102,12,288,22,13
22,35,288,12,14
98,34,288,11,15
88,18,288,8,16
95,12,288,21,17
100,18,288,16,18
69,24,288,10,19
94,1,288,14,20
101,32,288,19,21
73,28,288,20,22
63,7,289,1,1
67,11,289,6,2
58,7,289,2,3
101,28,289,10,4
69,24,289,4,5
107,28,289,13,6
77,34,289,9,7
99,35,289,21,8
1,32,289,14,9
84,1,289,15,10
60,35,289,12,11
103,12,289,19,12
81,2,289,17,13
100,2,289,16,14
106,18,289,11,15
90,24,289,7,16
43,11,289,3,17
88,18,289,5,18
85,34,289,8,19
82,12,289,22,20
104,1,289,18,21
102,32,289,20,22
63,7,290,1,1
58,7,290,2,2
67,11,290,8,3
69,24,290,9,4
88,18,290,3,5
43,11,290,4,6
84,1,290,18,7
90,24,290,5,8
1,32,290,13,9
99,35,290,15,10
100,2,290,17,11
102,32,290,19,12
103,12,290,21,13
82,12,290,20,14
81,2,290,16,15
85,34,290,7,16
101,28,290,11,17
104,1,290,22,18
106,18,290,6,19
60,35,290,12,20
77,34,290,10,21
107,28,290,14,22
67,11,291,5,1
63,7,291,1,2
101,28,291,9,3
77,34,291,11,4
90,24,291,7,5
81,2,291,18,6
85,34,291,12,7
1,32,291,15,8
82,12,291,22,9
100,2,291,20,10
69,24,291,8,11
107,28,291,10,12
88,18,291,2,13
102,32,291,21,14
60,35,291,13,15
106,18,291,4,16
84,1,291,17,17
99,35,291,14,18
103,12,291,19,19
104,1,291,16,20
58,7,291,6,21
43,11,291,3,22
88,18,292,3,1
67,11,292,1,2
58,7,292,6,3
43,11,292,2,4
90,24,292,5,5
69,24,292,9,6
101,28,292,12,7
77,34,292,8,8
1,32,292,14,9
104,1,292,16,10
99,35,292,15,11
100,2,292,21,12
82,12,292,22,13
106,18,292,7,14
60,35,292,13,15
81,2,292,19,16
85,34,292,11,17
102,32,292,20,18
63,7,292,4,19
107,28,292,10,20
84,1,292,17,21
103,12,292,18,22
63,7,293,1,1
106,18,293,12,2
85,34,293,7,3
90,24,293,6,4
67,11,293,3,5
101,28,293,10,6
77,34,293,11,7
107,28,293,9,8
43,11,293,2,9
1,32,293,15,10
99,32,293,14,11
84,1,293,17,12
103,12,293,18,13
81,2,293,19,14
100,2,293,21,15
82,12,293,22,16
58,7,293,4,17
60,35,293,13,18
88,18,293,5,19
104,1,293,16,20
94,35,293,20,21
69,24,293,8,22
67,11,294,7,1
63,7,294,1,2
58,7,294,4,3
107,28,294,9,4
77,34,294,10,5
84,1,294,16,6
60,35,294,13,7
85,34,294,12,8
101,28,294,6,9
1,32,294,20,10
99,32,294,17,11
100,2,294,21,12
94,35,294,14,13
106,18,294,2,14
103,12,294,18,15
82,12,294,22,16
104,1,294,15,17
90,24,294,5,18
88,18,294,3,19
81,2,294,19,20
43,11,294,8,21
69,24,294,11,22
63,7,295,2,1
58,7,295,4,2
60,35,295,6,3
85,34,295,9,4
67,11,295,1,5
1,32,295,11,6
100,2,295,17,7
84,1,295,19,8
104,1,295,20,9
107,28,295,15,10
88,18,295,5,11
82,12,295,22,12
103,12,295,18,13
69,24,295,13,14
81,2,295,10,15
90,24,295,8,16
99,32,295,21,17
94,35,295,14,18
43,11,295,3,19
77,34,295,12,20
106,18,295,7,21
101,28,295,16,22
88,18,296,2,1
63,7,296,1,2
43,11,296,8,3
107,28,296,7,4
1,32,296,16,5
94,35,296,14,6
98,24,296,12,7
99,32,296,19,8
82,12,296,21,9
84,1,296,13,10
90,24,296,4,11
67,11,296,3,12
77,34,296,6,13
85,34,296,9,14
104,1,296,17,15
106,18,296,10,16
58,7,296,5,17
100,2,296,20,18
103,12,296,22,19
101,28,296,11,20
60,35,296,15,21
81,2,296,18,22
63,7,297,1,1
106,18,297,3,2
67,11,297,5,3
88,18,297,2,4
58,7,297,4,5
43,11,297,6,6
60,35,297,12,7
94,35,297,16,8
85,34,297,11,9
107,28,297,9,10
81,2,297,15,11
99,32,297,17,12
100,2,297,20,13
103,12,297,21,14
1,32,297,14,15
84,1,297,19,16
101,28,297,10,17
69,24,297,8,18
90,24,297,7,19
104,1,297,18,20
77,34,297,13,21
82,12,297,22,22
63,7,298,2,1
88,18,298,1,2
58,7,298,8,3
67,11,298,3,4
90,24,298,5,5
101,28,298,9,6
107,28,298,13,7
69,24,298,7,8
77,34,298,11,9
99,32,298,15,10
81,2,298,16,11
1,32,298,19,12
84,1,298,18,13
94,35,298,14,14
82,12,298,22,15
100,2,298,17,16
103,12,298,21,17
60,35,298,12,18
106,18,298,6,19
104,1,298,20,20
85,34,298,10,21
43,11,298,4,22
43,11,299,2,1
63,7,299,1,2
58,7,299,6,3
106,18,299,8,4
107,28,299,7,5
101,28,299,9,6
69,24,299,5,7
85,34,299,12,8
60,35,299,15,9
84,1,299,17,10
1,32,299,14,11
94,35,299,13,12
81,2,299,19,13
104,1,299,20,14
100,2,299,18,15
103,12,299,21,16
88,18,299,10,17
99,32,299,16,18
67,11,299,3,19
90,24,299,4,20
77,34,299,11,21
88,18,300,2,1
58,7,300,6,2
85,34,300,12,3
81,2,300,17,4
100,2,300,18,5
1,32,300,14,6
77,34,300,13,7
104,1,300,19,8
84,1,300,20,9
103,12,300,21,10
90,24,300,10,11
67,11,300,5,12
82,12,300,22,13
106,18,300,1,14
63,7,300,4,15
99,32,300,16,16
107,28,300,8,17
60,35,300,11,18
43,11,300,3,19
98,24,300,15,20
101,28,300,7,21
94,35,300,9,22
63,7,301,1,1
58,7,301,3,2
67,11,301,2,3
88,18,301,4,4
43,11,301,6,5
101,28,301,7,6
107,28,301,9,7
106,18,301,8,8
85,34,301,10,9
1,24,301,12,10
94,35,301,13,11
84,1,301,21,12
81,2,301,15,13
69,32,301,16,14
82,12,301,22,15
77,34,301,11,16
90,24,301,5,17
103,12,301,18,18
100,2,301,17,19
104,1,301,20,20
99,32,301,19,21
60,35,301,14,22
63,7,302,3,1
67,11,302,9,2
81,2,302,8,3
43,11,302,7,4
58,7,302,5,5
1,24,302,13,6
88,18,302,2,7
85,34,302,6,8
69,32,302,4,9
84,1,302,19,10
77,34,302,11,11
104,1,302,21,12
82,12,302,22,13
90,24,302,16,14
100,2,302,15,15
106,18,302,1,16
94,35,302,10,17
101,28,302,14,18
107,28,302,12,19
60,35,302,17,20
99,32,302,18,21
103,12,302,20,22
106,18,303,1,1
58,7,303,2,2
88,18,303,4,3
63,7,303,3,4
94,35,303,10,5
85,34,303,15,6
107,28,303,9,7
1,24,303,16,8
77,34,303,17,9
81,2,303,14,10
101,28,303,8,11
105,32,303,20,12
103,12,303,21,13
104,1,303,18,14
108,12,303,22,15
69,32,303,12,16
84,1,303,19,17
43,11,303,7,18
60,35,303,13,19
67,11,303,6,20
100,2,303,11,21
90,24,303,5,22
43,11,304,4,1
63,7,304,1,2
67,11,304,7,3
90,24,304,8,4
60,35,304,14,5
101,28,304,6,6
1,24,304,9,7
81,2,304,12,8
100,2,304,10,9
69,32,304,15,10
77,34,304,13,11
94,35,304,16,12
104,1,304,19,13
105,32,304,21,14
58,7,304,5,15
85,34,304,18,16
84,1,304,20,17
106,18,304,3,18
108,12,304,22,19
88,18,304,2,20
103,12,304,17,21
107,28,304,11,22
63,7,305,1,1
106,18,305,2,2
67,11,305,7,3
43,11,305,5,4
58,7,305,4,5
88,18,305,3,6
100,2,305,9,7
90,24,305,8,8
101,28,305,10,9
85,34,305,14,10
103,12,305,18,11
69,32,305,15,12
77,34,305,17,13
104,1,305,20,14
84,1,305,21,15
108,12,305,22,16
81,2,305,6,17
94,35,305,16,18
105,32,305,19,19
60,35,305,13,20
107,28,305,12,21
1,24,305,11,22
63,7,306,2,1
106,18,306,6,2
107,11,306,5,3
60,35,306,19,4
113,12,306,18,5
79,37,306,14,6
108,12,306,21,7
94,35,306,20,8
67,11,306,4,9
85,34,306,13,10
69,1,306,15,11
104,1,306,17,12
112,24,306,22,13
90,36,306,7,14
58,7,306,1,15
88,18,306,3,16
81,24,306,8,17
110,28,306,9,18
101,28,306,10,19
100,36,306,11,20
77,34,306,12,21
111,37,306,16,22
88,18,307,4,1
106,18,307,2,2
63,7,307,1,3
100,36,307,8,4
101,28,307,7,5
110,28,307,14,6
111,37,307,19,7
85,34,307,13,8
112,24,307,15,9
94,35,307,17,10
69,1,307,11,11
79,37,307,10,12
81,24,307,9,13
58,7,307,3,14
113,12,307,21,15
60,35,307,20,16
108,12,307,22,17
107,11,307,5,18
104,1,307,16,19
67,11,307,6,20
77,34,307,18,21
90,36,307,12,22
63,7,308,2,1
88,18,308,3,2
67,11,308,4,3
100,36,308,7,4
106,18,308,1,5
79,37,308,10,6
60,35,308,13,7
94,35,308,11,8
112,24,308,19,9
85,34,308,15,10
113,12,308,20,11
107,11,308,5,12
108,12,308,22,13
101,28,308,9,14
90,36,308,6,15
110,28,308,12,16
111,37,308,16,17
77,34,308,17,18
69,1,308,18,19
104,1,308,21,20
58,7,308,8,21
81,24,308,14,22
63,7,309,1,1
58,7,309,2,2
88,18,309,3,3
106,18,309,4,4
100,36,309,9,5
67,11,309,6,6
85,34,309,10,7
110,28,309,11,8
90,36,309,8,9
101,28,309,7,10
113,12,309,19,11
104,1,309,20,12
60,35,309,18,13
107,11,309,5,14
77,34,309,12,15
94,35,309,22,16
79,37,309,16,17
69,1,309,13,18
81,24,309,15,19
112,24,309,14,20
111,37,309,17,21
63,7,310,1,1
106,18,310,4,2
67,11,310,7,3
101,28,310,8,4
110,28,310,11,5
69,1,310,10,6
85,34,310,15,7
111,37,310,19,8
79,37,310,17,9
90,36,310,9,10
88,18,310,3,11
100,36,310,6,12
77,34,310,13,13
60,35,310,22,14
104,1,310,14,15
112,24,310,18,16
81,24,310,12,17
107,11,310,5,18
94,35,310,16,19
58,7,310,2,20
113,12,310,20,21
108,12,310,21,22
63,7,311,3,1
58,7,311,1,2
106,18,311,4,3
88,18,311,2,4
81,24,311,15,5
67,11,311,8,6
100,36,311,13,7
79,37,311,10,8
111,37,311,14,9
85,34,311,17,10
69,1,311,11,11
113,12,311,21,12
90,36,311,16,13
108,12,311,22,14
60,35,311,20,15
101,28,311,5,16
112,24,311,18,17
77,34,311,9,18
110,28,311,7,19
107,11,311,6,20
104,1,311,12,21
94,35,311,19,22
67,11,312,2,1
63,7,312,3,2
88,18,312,4,3
90,36,312,7,4
81,24,312,11,5
69,1,312,12,6
58,7,312,5,7
